2017-09-28 03:01	89.99	34.95	36.64	18.39	0.19
2017-09-28 03:06	90.32	33.94	37.65	18.73	0.19
2017-09-28 03:11	90.18	34.67	36.64	18.87	0.19
2017-09-28 03:16	90.03	35.44	36.21	18.39	0.19
2017-09-28 03:20	89.94	35.53	36.59	17.81	0.19
2017-09-28 03:25	90.18	34.57	37.60	18.01	0.19
2017-09-28 03:30	90.03	35.39	36.98	17.67	0.19
2017-09-28 03:35	90.18	34.95	36.98	18.25	0.19
2017-09-28 03:40	90.03	35.63	37.07	17.33	0.19
2017-09-28 03:44	90.13	35.77	36.93	17.43	0.19
2017-09-28 03:49	90.47	35.10	37.65	17.72	0.19
2017-09-28 03:54	90.42	36.59	36.11	17.72	0.19
2017-09-28 03:59	90.32	35.24	37.46	17.62	0.19
2017-09-28 04:04	90.18	37.17	35.44	17.57	0.19
2017-09-28 04:08	90.18	35.48	37.60	17.09	0.19
2017-09-28 04:13	90.03	35.92	37.07	17.04	0.19
2017-09-28 04:18	90.18	35.92	37.60	16.66	0.19
2017-09-28 04:23	90.18	35.15	38.08	16.95	0.19
2017-09-28 04:28	90.08	35.87	37.55	16.66	0.19
2017-09-28 04:32	89.99	35.10	38.23	16.66	0.19
2017-09-28 04:37	90.03	37.75	35.87	16.42	0.19
2017-09-28 04:42	89.89	35.34	37.70	16.85	0.19
2017-09-28 04:47	89.70	37.12	36.06	16.51	0.19
2017-09-28 04:51	89.70	36.88	36.69	16.13	0.19
2017-09-28 04:56	89.60	35.10	38.81	15.70	0.19
2017-09-28 05:01	89.74	36.59	37.41	15.74	0.19
2017-09-28 05:06	89.94	35.63	38.23	16.08	0.19
2017-09-28 05:11	90.08	35.63	38.47	15.98	0.19
2017-09-28 05:15	90.23	35.48	38.23	16.51	0.19
2017-09-28 05:20	89.94	35.97	37.55	16.42	0.19
2017-09-28 05:25	90.08	35.39	38.13	16.56	0.19
2017-09-28 05:30	89.79	34.91	38.28	16.61	0.19
2017-09-28 05:35	90.42	35.44	38.32	16.66	0.19
2017-09-28 05:39	90.27	35.44	38.37	16.47	0.19
2017-09-28 05:44	90.13	37.31	36.69	16.13	0.19
2017-09-28 05:49	90.32	35.82	37.46	17.04	0.19
2017-09-28 05:54	90.37	34.86	38.90	16.61	0.19
2017-09-28 05:59	90.32	36.06	37.46	16.80	0.19
2017-09-28 06:03	90.52	35.87	37.89	16.75	0.19
2017-09-28 06:08	90.47	37.22	36.16	17.09	0.19
2017-09-28 06:13	90.71	36.11	37.22	17.38	0.19
2017-09-28 06:18	90.56	35.34	37.84	17.38	0.19
2017-09-28 06:23	90.76	36.83	36.40	17.53	0.19
2017-09-28 06:27	90.56	34.86	37.99	17.72	0.19
2017-09-28 06:32	90.66	37.46	35.24	17.96	0.19
2017-09-28 06:37	90.71	36.11	36.93	17.67	0.19
2017-09-28 06:42	90.61	37.79	35.68	17.14	0.19
2017-09-28 06:47	90.90	37.99	35.39	17.53	0.19
2017-09-28 06:51	90.95	36.25	37.27	17.43	0.19
2017-09-28 06:56	90.80	38.32	35.63	16.85	0.19
2017-09-28 07:01	90.95	36.59	37.46	16.90	0.19
2017-09-28 07:06	90.90	37.22	36.35	17.33	0.19
2017-09-28 07:11	91.00	37.12	36.40	17.48	0.19
2017-09-28 07:15	90.90	36.21	37.41	17.28	0.19
2017-09-28 07:20	90.90	37.46	36.01	17.43	0.19
2017-09-28 07:25	91.09	36.88	36.49	17.72	0.19
2017-09-28 07:30	90.71	36.59	36.98	17.14	0.19
2017-09-28 07:35	90.71	37.41	35.82	17.48	0.19
2017-09-28 07:39	90.71	38.32	34.95	17.43	0.19
2017-09-28 07:44	90.66	36.74	36.49	17.43	0.19
2017-09-28 07:49	90.56	35.58	37.79	17.19	0.19
2017-09-28 07:54	90.61	36.78	36.93	16.90	0.19
2017-09-28 07:59	90.61	36.40	37.22	17.00	0.19
2017-09-28 08:04	90.27	38.57	34.71	17.00	0.19
2017-09-28 08:08	90.18	36.88	36.59	16.71	0.19
2017-09-28 08:13	90.18	37.02	36.21	16.95	0.19
2017-09-28 08:18	90.42	37.60	35.24	17.57	0.19
2017-09-28 08:23	90.32	37.07	36.06	17.19	0.19
2017-09-28 08:27	90.23	39.09	34.09	17.04	0.19
2017-09-28 08:32	90.37	35.82	37.17	17.38	0.19
2017-09-28 08:37	90.42	36.83	36.49	17.09	0.19
2017-09-28 08:42	90.42	37.31	36.21	16.90	0.19
2017-09-28 08:47	90.47	36.83	36.54	17.09	0.19
2017-09-28 08:51	90.56	38.04	35.34	17.19	0.19
2017-09-28 08:56	90.61	36.88	36.69	17.04	0.19
2017-09-28 09:01	90.56	35.97	37.27	17.33	0.19
2017-09-28 09:06	90.52	36.78	36.35	17.38	0.19
2017-09-28 09:11	90.56	36.74	36.35	17.48	0.19
2017-09-28 09:16	90.56	35.63	37.84	17.09	0.19
2017-09-28 09:20	90.76	36.69	36.83	17.24	0.19
2017-09-28 09:25	90.76	36.83	36.54	17.38	0.19
2017-09-28 09:30	90.56	36.93	36.35	17.28	0.19
2017-09-28 09:35	90.71	35.77	37.89	17.04	0.19
2017-09-28 09:40	90.56	35.97	37.65	16.95	0.19
2017-09-28 09:45	90.80	35.58	37.94	17.28	0.19
2017-09-28 09:50	91.14	36.64	36.59	17.91	0.19
2017-09-28 09:55	91.38	35.53	37.70	18.15	0.19
2017-09-28 09:59	91.19	36.88	35.87	18.44	0.19
2017-09-28 10:04	91.29	35.58	37.12	18.58	0.19
2017-09-28 10:09	91.00	35.63	37.07	18.30	0.19
2017-09-28 10:14	90.52	36.59	36.11	17.81	0.19
2017-09-28 10:19	90.61	36.98	35.58	18.05	0.19
2017-09-28 10:23	90.37	36.59	35.58	18.20	0.19
2017-09-28 10:28	90.42	35.63	36.78	18.01	0.19
2017-09-28 10:33	90.56	36.35	35.05	19.16	0.19
2017-09-28 10:38	90.66	37.51	34.81	18.34	0.19
2017-09-28 10:42	90.71	35.77	37.27	17.67	0.19
2017-09-28 10:47	90.71	37.02	35.34	18.34	0.19
2017-09-28 10:52	90.23	37.17	34.23	18.83	0.14
